stores,categories,obj,price,discount,event
7-ELEVEn,음료,빙그레)오프룻딸기알로에컵180ml,2400,2400,2+1
7-ELEVEn,음료,빙그레)오프룻복숭아컵180ml,2400,2400,2+1
MINISTOP,음료,빙그레)오프룻복숭아컵180ml,2400,2400,2+1
CU,아이스크림,빙그레)요맘때딸기바,1500,1500,1+1
7-ELEVEn,아이스크림,빙그레)요맘때콘딸기150ml,2500,2500,2+1
GS25,식품,빙그레)요플레토핑다크초코,2000,2000,2+1
emart24,식품,빙그레)요플레토핑다크초코125g,2000,2000,2+1
CU,식품,빙그레)요플레토핑초코,2000,2000,2+1
GS25,식품,빙그레)요플레토핑쿠앤크,2000,2000,2+1
emart24,식품,빙그레)요플레토핑쿠앤크120g,2000,2000,2+1
CU,식품,빙그레)요플레토핑쿠키,2000,2000,2+1
emart24,음료,빙그레)요플레프로틴MAX210ml,3500,3500,2+1
7-ELEVEn,음료,빙그레)요플레프로틴MAX210ml,3500,3500,2+1
MINISTOP,음료,빙그레)요플레프로틴MAX210ml,3500,3500,2+1
MINISTOP,음료,빙그레)요플레프로틴딸기바나나,3200,3200,2+1
7-ELEVEn,음료,빙그레)요플레프로틴딸기바나나,3200,3200,2+1
emart24,음료,빙그레)요플레프로틴딸기바나나210ml,3200,3200,2+1
GS25,음료,빙그레)요플레프로틴맥스210ML,3500,3500,2+1
MINISTOP,음료,빙그레)요플레프로틴플레인210ml,3200,3200,2+1
emart24,음료,빙그레)요플레프로틴플레인210ml,3200,3200,2+1
7-ELEVEn,음료,빙그레)요플레프로틴플레인210ml,3200,3200,2+1
CU,음료,빙그레)쥬시쿨감귤에이드,1700,1700,2+1
emart24,음료,빙그레)쥬시쿨감귤에이드250ml,1700,1700,2+1
MINISTOP,음료,빙그레)쥬시쿨금귤에이드250ml,1700,1700,2+1
7-ELEVEn,음료,빙그레)쥬시쿨금귤에이드250ml,1700,1700,2+1
CU,음료,빙그레)쥬시쿨사과에이드,1700,1700,2+1
7-ELEVEn,음료,빙그레)쥬시쿨사과에이드250ml,1700,1700,2+1
MINISTOP,음료,빙그레)쥬시쿨사과에이드250ml,1700,1700,2+1
emart24,음료,빙그레)쥬시쿨사과에이드250ml,1700,1700,2+1
CU,음료,빙그레)쥬시쿨청포에이드,1700,1700,2+1
CU,아이스크림,빙그레)찹쌀떡인절미,2500,2500,2+1
emart24,음료,빙그레)초코타임200ml,1100,1100,1+1
MINISTOP,음료,빙그레)초코타임500ml,1800,1800,2+1
7-ELEVEn,음료,빙그레)초코타임500ml,1800,1800,2+1
CU,아이스크림,빙그레)캔디바,1500,1500,1+1
CU,아이스크림,빙그레)쿠앤크바,1500,1500,1+1
emart24,아이스크림,빙그레)쿠앤크바티라미수70ml,1500,1500,2+1
CU,아이스크림,빙그레)쿠앤크카라멜바,1500,1500,1+1
CU,아이스크림,빙그레)쿠앤크콘,3500,3500,2+1
7-ELEVEn,아이스크림,빙그레)쿠앤크콘170ml,3500,3500,2+1
emart24,아이스크림,빙그레)쿠앤크콘170ml,3500,3500,2+1
CU,아이스크림,빙그레)쿠앤크티라미수바,1500,1500,1+1
7-ELEVEn,식품,빙그레)토핑요플레(초코)125g,2000,2000,2+1
MINISTOP,식품,빙그레)토핑요플레(초코)125g,2000,2000,2+1
MINISTOP,식품,빙그레)토핑요플레(쿠앤크)120g,2000,2000,2+1
7-ELEVEn,식품,빙그레)토핑요플레(쿠앤크)120g,2000,2000,2+1
CU,식품,빙그레)통모짜스트링치즈,1400,1400,2+1
GS25,식품,빙그레)통모짜스트링치즈18G,1400,1400,2+1
emart24,식품,빙그레)통모짜스트링치즈18g,1400,1400,2+1
7-ELEVEn,아이스크림,빙그레)파워캡레드피치120ml,1800,1800,1+1
CU,음료,빙그레)프로틴딸기바나나,3200,3200,2+1
GS25,음료,빙그레)프로틴딸기바나나210ML,3200,3200,2+1
CU,식품,빙그레)프로틴스트링치즈,1500,1500,2+1
GS25,식품,빙그레)프로틴스트링치즈20G,1500,1500,2+1
emart24,식품,빙그레)프로틴스트링치즈20g,1500,1500,2+1
CU,음료,빙그레)프로틴플레인,3200,3200,2+1
GS25,음료,빙그레)프로틴플레인210ML,3200,3200,2+1
CU,음료,빙그레)프로틴플레인맥스,3500,3500,2+1
CU,아이스크림,빙그레)호두붕어싸만코,2200,2200,2+1
emart24,식품,빙그레)히말라야아침1.7g*2포,5000,5000,1+1
C·SPACE,과자류,빙그레]곤약젤리복숭아130g,2000,2000,1+1
C·SPACE,과자류,빙그레]곤약젤리청포도130g,2000,2000,1+1
C·SPACE,음료,빙그레]닥터캡슐베리믹스130ml,2100,2100,2+1
C·SPACE,음료,빙그레]닥터캡슐사과130ml,2100,2100,2+1
C·SPACE,음료,빙그레]닥터캡슐플레인130ml,2100,2100,2+1
C·SPACE,음료,빙그레]더단백초코250ml,2900,2900,2+1
C·SPACE,음료,빙그레]더단백카라멜250ml,2900,2900,2+1
C·SPACE,음료,빙그레]더단백커피250ml,2900,2900,2+1
C·SPACE,음료,빙그레]딸기타임200ml,1100,1100,1+1
C·SPACE,음료,빙그레]스페셜티컵라떼300ml,2900,2900,2+1
C·SPACE,음료,빙그레]스페셜티컵바닐라라떼300ml,2900,2900,2+1
C·SPACE,음료,빙그레]스페셜티컵카라멜마끼아또300ml,2900,2900,2+1
C·SPACE,음료,빙그레]스페셜티펫에티오피아460ml,2700,2700,2+1
C·SPACE,음료,빙그레]스페셜티펫탄자니아460ml,2700,2700,2+1
C·SPACE,음료,빙그레]식물성바유190ml,1500,1500,2+1
C·SPACE,음료,빙그레]아이스티레몬300ml,1200,1200,1+1
C·SPACE,음료,빙그레]아이스티복숭아300ml,1200,1200,1+1
C·SPACE,음료,빙그레]아카페라모카라떼240ml,2000,2000,2+1
C·SPACE,음료,빙그레]아카페라바닐라라떼240ml,2000,2000,2+1
C·SPACE,음료,빙그레]아카페라사이즈업돌체라떼350ml,2400,2400,2+1
C·SPACE,음료,빙그레]아카페라사이즈업바닐라라떼350ml,2400,2400,2+1
C·SPACE,음료,빙그레]아카페라사이즈업아메리카노350ml,2400,2400,2+1
C·SPACE,음료,빙그레]아카페라사이즈업카페라떼350ml,2400,2400,2+1
C·SPACE,음료,빙그레]아카페라스위트아메리카노240ml,2000,2000,2+1
C·SPACE,음료,빙그레]아카페라카라멜마끼야또240ml,2000,2000,2+1
C·SPACE,음료,빙그레]아카페라카페라떼240ml,2000,2000,2+1
C·SPACE,식품,빙그레]요플레토핑다크초코125g,2000,2000,2+1
C·SPACE,식품,빙그레]요플레토핑쿠앤크120g,2000,2000,2+1
C·SPACE,음료,빙그레]자연에서따옴사과235ml,2200,2200,2+1
C·SPACE,음료,빙그레]자연에서따옴오렌지235ml,2200,2200,2+1
C·SPACE,음료,빙그레]자연에서따옴자몽235ml,2200,2200,2+1
C·SPACE,음료,빙그레]초코타임200ml,1100,1100,1+1
C·SPACE,식품,빙그레]통모짜스트링치즈18g,1400,1400,2+1
GS25,음료,빨간물콜레티워터500ML,2700,2700,1+1
GS25,생활용품,뽀빠이비타스틱14G(연어),1500,1500,1+1
GS25,생활용품,뽀빠이비타스틱14G(치킨비프),1500,1500,1+1
CU,생활용품,뽀짜툰)면역&유리너리,1800,1800,2+1
CU,생활용품,뽀짜툰)장&유리너리,1800,1800,2+1
CU,생활용품,뽀짜툰)체중조절&관절,1800,1800,2+1
CU,생활용품,뽀짜툰)피부&모질,1800,1800,2+1
GS25,아이스크림,사몬타나)본본미니컵80G,4200,4200,2+1
GS25,아이스크림,사몬타나)텐덤젤라또150ML,4200,4200,2+1
GS25,식품,사세)버팔로윙봉220G,6900,6900,2+1
CU,식품,사세)버팔로윙봉220g,6900,6900,2+1
emart24,식품,사세)버팔로윙봉220g,6900,6900,2+1
CU,식품,사옹원)김말이튀김,4300,4300,2+1
CU,식품,사옹원)통살오징어튀김,7900,7900,2+1
CU,식품,사옹원)한끼잡채210g,3900,3900,2+1
7-ELEVEn,과자류,사이버)짱구21곡초코바15g,700,700,2+1
MINISTOP,과자류,사이버)짱구21곡초코바15g,700,700,2+1
GS25,식품,사조)365육포30G(오리지널),4300,4300,2+1
CU,식품,사조)꼬꼬봉50g,1800,1800,1+1
emart24,식품,사조)닭가슴살마일드100g,3700,3700,2+1
emart24,식품,사조)닭가슴살블랙페퍼100g,3700,3700,2+1
MINISTOP,식품,사조)데리야끼한돈육포30g,3800,3800,2+1
7-ELEVEn,식품,사조)데리야끼한돈육포30g,3800,3800,2+1
CU,식품,사조)랍스터킹128g,4900,4900,2+1
emart24,식품,사조)랍스터킹128g,4900,4900,2+1
GS25,식품,사조)빠삭한입먹태25G(갈릭맛),5900,5900,2+1
GS25,식품,사조)빠삭한입먹태25G(매콤한맛),5900,5900,2+1
CU,식품,사조)빠삭한입먹태갈릭25g,5900,5900,2+1
MINISTOP,식품,사조)빠삭한입먹태갈릭맛25g,5900,5900,2+1
7-ELEVEn,식품,사조)빠삭한입먹태갈릭맛25g,5900,5900,2+1
CU,식품,사조)빠삭한입먹태매콤25g,5900,5900,2+1
emart24,식품,사조)빠삭한입먹태매콤한맛25g,5900,5900,2+1
emart24,식품,사조)빠삭한입먹태콘버터맛25g,5900,5900,2+1
7-ELEVEn,식품,사조)빠삭한입먹태콘버터맛25g,5900,5900,2+1
MINISTOP,식품,사조)빠삭한입먹태콘버터맛25g,5900,5900,2+1
GS25,식품,사조)살코기참치100G,3300,3300,2+1
GS25,식품,사조)살코기참치150G,4300,4300,2+1
CU,식품,사조)살코기참치150g,4300,4300,2+1
CU,식품,사조)숯불후랑크꼬치바2입,3600,3600,2+1
emart24,식품,사조)스노우크랩킹140g,4900,4900,2+1
MINISTOP,식품,사조)오리지널한돈육포30g,3800,3800,2+1
7-ELEVEn,식품,사조)오리지널한돈육포30g,3800,3800,2+1
CU,식품,사조)오븐구이치킨봉80g,4500,4500,2+1
emart24,식품,사조)오븐구이치킨봉80g,4500,4500,2+1
emart24,식품,사조)오븐구이치킨윙70g,4500,4500,2+1
CU,식품,사조)오븐구이치킨윙70g,4500,4500,2+1
CU,식품,사조)자이언트숯불후랑크,2500,2500,2+1
GS25,생활용품,사조)케어캣눈건강90G,1600,1600,2+1
GS25,생활용품,사조)케어캣장피부90G,1600,1600,2+1
GS25,생활용품,사조)케어캣항염증90G,1600,1600,2+1
GS25,생활용품,사조)케어캣헤어볼90G,1600,1600,2+1
GS25,식품,사조)한돈육포30G(데리야끼)[D2],3800,3800,2+1
GS25,식품,사조)한돈육포30G(오리지널),3800,3800,2+1
CU,식품,사조)한돈육포데리야끼30g,3800,3800,2+1
emart24,식품,사조)한돈육포데리야끼30g,3800,3800,2+1
emart24,식품,사조)한돈육포오리지널30g,3800,3800,2+1
CU,식품,사조)한돈육포오리지널30g,3800,3800,2+1
C·SPACE,식품,사조]데리야끼한돈육포30g,3800,3800,2+1
C·SPACE,과자류,사조]로하이팝콘버터맛80g,1500,1500,2+1
C·SPACE,과자류,사조]로하이팝콘오리지날80g,1500,1500,2+1
C·SPACE,식품,사조]빠삭한입먹태매콤25g,5900,5900,2+1
C·SPACE,식품,사조]빠삭한입먹태콘버터25g,5900,5900,2+1
C·SPACE,식품,사조]오리지널한돈육포30g,3800,3800,2+1
GS25,생활용품,산리오)미니포토키링마이멜로디,6500,6500,2+1
GS25,생활용품,산리오)미니포토키링시나모롤,6500,6500,2+1
GS25,생활용품,산리오)미니포토키링쿠로미,6500,6500,2+1
GS25,생활용품,산리오)미니포토키링포차코,6500,6500,2+1
GS25,생활용품,산리오)미니포토키링폼폼푸린,6500,6500,2+1
GS25,아이스크림,산리오)빵뚜르커스터드샌드180ML,2500,2500,2+1
7-ELEVEn,아이스크림,산리오)제주우유샌드180ml,2500,2500,2+1
GS25,생활용품,산리오)코스플레이키링마이멜로,5500,5500,2+1
GS25,생활용품,산리오)코스플레이키링시나모롤,5500,5500,2+1
GS25,생활용품,산리오)코스플레이키링쿠로미,5500,5500,2+1
GS25,생활용품,산리오)코스플레이키링포차코,5500,5500,2+1
GS25,생활용품,산리오)코스플레이키링폼폼푸린,5500,5500,2+1
GS25,생활용품,산리오)코스플레이키링헬로키티,5500,5500,2+1
GS25,아이스크림,산리오)쿠로미다크초코모나카,2500,2500,2+1
GS25,과자류,삼경)못말리는짱구젤리50G,1800,1800,2+1
MINISTOP,과자류,삼경)코로로복숭아젤리40g,2500,2500,2+1
7-ELEVEn,과자류,삼경)코로로복숭아젤리40g,2500,2500,2+1
MINISTOP,과자류,삼경)코로로샤인머스켓48g,2500,2500,2+1
7-ELEVEn,과자류,삼경)코로로샤인머스켓48g,2500,2500,2+1
MINISTOP,과자류,삼경)하리보골드베렌미니350,350,350,2+1
7-ELEVEn,과자류,삼경)하리보골드베렌미니350,350,350,2+1
7-ELEVEn,식품,삼립)강릉식순두부짬뽕231g,3800,3800,2+1
MINISTOP,식품,삼립)강릉식순두부짬뽕231g,3800,3800,2+1
7-ELEVEn,식품,삼립)고단백닭가슴살바(갈릭)80g,2500,2500,2+1
MINISTOP,식품,삼립)고단백닭가슴살바(갈릭)80g,2500,2500,2+1
MINISTOP,식품,삼립)고단백닭가슴살바(청양)80g,2500,2500,2+1
7-ELEVEn,식품,삼립)고단백닭가슴살바(청양)80g,2500,2500,2+1
GS25,식품,삼립)닭가슴살바(갈릭)80G,2500,2500,2+1
CU,식품,삼립)닭가슴살바갈릭80g,2500,2500,2+1
GS25,식품,삼립)닭가슴살바블랙페퍼80G,2500,2500,2+1
CU,식품,삼립)닭가슴살바청양80g,2500,2500,2+1
GS25,식품,삼립)닭가슴살바청양고추80G,2500,2500,2+1
CU,식품,삼립)닭스테이크데리115g,3900,3900,2+1
CU,식품,삼립)닭스테이크매콤115g,3900,3900,2+1
CU,식품,삼립)담곰이꿀데니쉬,1800,1800,2+1
CU,식품,삼립)담곰이꿀파운드케익,1800,1800,2+1
CU,식품,삼립)담곰이꿀호떡,2000,2000,2+1
CU,식품,삼립)담곰이땅콩크림샌드,2400,2400,2+1
CU,식품,삼립)담곰이흑당샌드,2400,2400,2+1
CU,식품,삼립)로테부어스트바70g,2500,2500,2+1
emart24,식품,삼립)명인우동215g,3800,3800,2+1
MINISTOP,식품,삼립)설목장쇼콜라생크림번130g,3200,3200,2+1
7-ELEVEn,식품,삼립)설목장쇼콜라생크림번130g,3200,3200,2+1
7-ELEVEn,식품,삼립)설목장우유생크림번135g,2900,2900,2+1
MINISTOP,식품,삼립)설목장우유생크림번135g,2900,2900,2+1
MINISTOP,식품,삼립)쓱닭쓱닭블랙페퍼100g,3700,3700,2+1
7-ELEVEn,식품,삼립)쓱닭쓱닭블랙페퍼100g,3700,3700,2+1
GS25,식품,삼립)육즙가득로테부어스트70G,2500,2500,2+1
MINISTOP,식품,삼립)육즙가득부어스트128g,2900,2900,2+1
7-ELEVEn,식품,삼립)육즙가득부어스트128g,2900,2900,2+1
MINISTOP,식품,삼립)육즙가득부어스트70g,2500,2500,1+1
MINISTOP,식품,삼립)인천식옛날짜장221g,3800,3800,2+1
7-ELEVEn,식품,삼립)인천식옛날짜장221g,3800,3800,2+1
emart24,식품,삼립)장칼국수206g,3800,3800,2+1
emart24,과자류,삼립)잼있는딸기쿠키,1200,1200,2+1
CU,과자류,삼립)잼있는딸기쿠키,1200,1200,2+1
CU,과자류,삼립)잼있는사과쿠키,1200,1200,2+1
emart24,과자류,삼립)잼있는사과쿠키,1200,1200,2+1
emart24,식품,삼립)직화구이닭가슴살블랙페퍼100g,4500,4500,2+1
emart24,식품,삼립)직화구이닭가슴살프리미어100g,4500,4500,2+1
CU,식품,삼립)초코블랑,1500,1500,2+1
CU,식품,삼립)크래프트감자스프,4500,4500,2+1
CU,식품,삼립)크래프트양송이스프,4500,4500,2+1
CU,식품,삼립)크래프트휘낭시에,1500,1500,2+1
GS25,음료,삼립)티트라레몬그린티500ML,2200,2200,2+1
CU,음료,삼립)티트라레몬티P500ml,2200,2200,2+1
GS25,음료,삼립)티트라피치아쌈티500ML,2200,2200,2+1
CU,음료,삼립)티트라피치티P500ml,2200,2200,2+1
GS25,음료,삼립)파스쿠찌돌체라떼300ML,2900,2900,2+1
GS25,음료,삼립)파스쿠찌모카라떼300ML,2900,2900,2+1
GS25,음료,삼립)파스쿠찌카페라떼300ML,2900,2900,2+1
CU,식품,삼립)하이면명인우동,3800,3800,2+1
GS25,식품,삼립)하이면순두부짬뽕,3800,3800,2+1
emart24,식품,삼립)하이면순두부짬뽕231g(2편),3800,3800,2+1
GS25,식품,삼립)하이면옛날짜장,3800,3800,2+1
emart24,식품,삼립)하이면옛날짜장221g(2편),3800,3800,2+1
CU,식품,삼립)하이면장칼국수,3800,3800,2+1
GS25,식품,삼립)하이면장칼국수206G,3800,3800,1+1
C·SPACE,식품,삼립]고단백닭가슴살바갈릭80g,2500,2500,2+1
C·SPACE,식품,삼립]고단백닭가슴살바블랙페퍼80g,2500,2500,2+1
C·SPACE,식품,삼립]고단백닭가슴살바청양고추80g,2500,2500,2+1
CU,식품,삼아)탑티어에너지바,1800,1800,2+1
CU,식품,삼양)4가지치즈불닭컵,1800,1800,2+1
CU,식품,삼양)4과비빔면,1500,1500,1+1
MINISTOP,식품,삼양)4과비빔면130g,1270,1270,1+1
7-ELEVEn,식품,삼양)4과비빔면130g,1270,1270,1+1
emart24,식품,삼양)4과비빔면봉지,1270,1270,1+1
7-ELEVEn,식품,삼양)까르보불닭볶음면봉지,1700,1700,2+1
MINISTOP,식품,삼양)까르보불닭볶음면봉지,1700,1700,2+1
emart24,식품,삼양)네가지치즈불닭볶음큰컵,1800,1800,2+1
emart24,식품,삼양)로제불닭납작당면,3500,3500,2+1
CU,식품,삼양)로제불닭납작당면,3500,3500,2+1
GS25,식품,삼양)로제불닭납작당면169G,3500,3500,2+1
GS25,식품,삼양)로제불닭볶음면(대컵),1800,1800,2+1
7-ELEVEn,식품,삼양)로제불닭볶음면(큰컵),1800,1800,2+1
MINISTOP,식품,삼양)로제불닭볶음면(큰컵),1800,1800,2+1
CU,식품,삼양)리얼쯔란치킨200g,5900,5900,2+1
MINISTOP,식품,삼양)리얼쯔란치킨200g,5900,5900,2+1
7-ELEVEn,식품,삼양)리얼쯔란치킨200g,5900,5900,2+1
CU,식품,삼양)리얼크리스피치킨,5900,5900,2+1
MINISTOP,식품,삼양)리얼크리스피치킨210g,5900,5900,2+1
7-ELEVEn,식품,삼양)리얼크리스피치킨210g,5900,5900,2+1
emart24,식품,삼양)마라불닭납작당면큰컵,3500,3500,2+1
MINISTOP,식품,삼양)불닭떡볶이(컵),3000,3000,2+1
7-ELEVEn,식품,삼양)불닭떡볶이(컵),3000,3000,2+1
emart24,식품,삼양)불닭떡볶이큰컵,3000,3000,2+1
CU,식품,삼양)불닭마요네즈250g,5000,5000,2+1
GS25,식품,삼양)불닭소스200G,5000,5000,2+1
7-ELEVEn,식품,삼양)불닭소스200g,5000,5000,2+1
MINISTOP,식품,삼양)불닭소스200g,5000,5000,2+1
emart24,식품,삼양)불닭소스200g,5000,5000,2+1
GS25,식품,삼양)불닭치폴레마요소스250G,5000,5000,2+1
emart24,식품,삼양)뽀끼뽀끼크림라뽀끼큰컵,1800,1800,2+1
emart24,음료,삼양)상쾌환부스터100ml,5000,5000,2+1
GS25,식품,삼양)치즈불닭볶음면(대컵),1800,1800,2+1
CU,식품,삼양)치즈불닭볶음면컵,1800,1800,2+1
emart24,식품,삼양)치즈불닭볶음면큰컵,1800,1800,2+1
7-ELEVEn,식품,삼양)치즈불닭볶음면큰컵,1800,1800,2+1
MINISTOP,식품,삼양)치즈불닭볶음면큰컵,1800,1800,2+1
GS25,식품,삼양)쿠티크매콤물비빔면(대컵),2500,2500,1+1
GS25,식품,삼양)쿠티크투움바파스타(대컵),3600,3600,2+1
CU,식품,삼양)쿠티크트러플큰컵,3600,3600,1+1
GS25,식품,삼양)쿠티크트러플파스타(대컵),3600,3600,1+1
emart24,식품,삼양)쿠티크트러플파스타큰컵,3600,3600,1+1
GS25,식품,삼양)할라피뇨치즈불닭(대컵),1800,1800,2+1
emart24,식품,삼양)할라피뇨치즈불닭볶음면큰컵,1800,1800,2+1
MINISTOP,과자류,삼양)회오리킹90g,1800,1800,2+1
7-ELEVEn,과자류,삼양)회오리킹90g,1800,1800,2+1
GS25,과자류,삼양)회오리킹해물맛(봉지),1800,1800,2+1
CU,과자류,삼양)회오리킹해물맛90g,1800,1800,2+1
CU,식품,삼양사)상쾌환,2900,2900,2+1
7-ELEVEn,식품,삼양사)상쾌환3g,2900,2900,2+1
MINISTOP,식품,삼양사)상쾌환3g,2900,2900,2+1
MINISTOP,식품,삼양사)상쾌환3입,8500,8500,2+1
7-ELEVEn,식품,삼양사)상쾌환3입,8500,8500,2+1
CU,식품,삼양사)상쾌환3입기획팩,8500,8500,2+1
CU,음료,삼양사)상쾌환부스터100ml,5000,5000,2+1
7-ELEVEn,식품,삼양사)상쾌환스틱18g,3900,3900,1+1
MINISTOP,식품,삼양사)상쾌환스틱18g,3900,3900,1+1
CU,식품,삼양사)상쾌환스틱레드,3900,3900,1+1
MINISTOP,식품,삼양사)상쾌환스틱레드18g,3900,3900,1+1
7-ELEVEn,식품,삼양사)상쾌환스틱레드18g,3900,3900,1+1
C·SPACE,식품,삼양사]상쾌환스틱18g,3900,3900,1+1
C·SPACE,식품,삼양사]상쾌환스틱형레드18g,3900,3900,1+1
C·SPACE,식품,삼양사]큐원상쾌환3g,2900,2900,2+1
C·SPACE,음료,삼양사]큐원상쾌환부스터100ml,5000,5000,2+1
CU,아이스크림,삼우)밀탑팥엔밀크바,1500,1500,2+1
CU,아이스크림,삼우)서울앵무새모나카,2500,2500,2+1
